"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"m5a.2xlarge","c6i.16xlarge","3053","473315007","2265374","2115365","0","3738716","0","488912","0","0","0","488912","139973034","7","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:35:51","2024-10-14T18:38:25","true"
"r4.8xlarge","x1e.8xlarge","11812","481928114","1545250","1410361","0","5227730","0","503297","0","0","0","503297","146537528","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:43:10","2024-10-14T19:45:55","true"
"c6a.24xlarge","m4.16xlarge","41404","497575709","1525745","1343222","0","8024387","0","605254","0","0","0","605254","173998561","4","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:16:49","2024-10-14T19:20:02","true"
"c5a.24xlarge","i3.xlarge","30973","497422694","2025394","1797085","0","8188739","0","605238","0","0","0","605238","176852070","6","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:12:09","2024-10-14T19:15:23","true"
"i3.xlarge","h1.2xlarge","1216","471251070","1499734","1383669","0","3402305","0","486464","0","0","0","486464","139685449","6","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:08:09","2024-10-14T19:10:41","true"
"c5d.2xlarge","c6a.24xlarge","1243","471324737","10926300","10850060","0","3776900","0","488919","0","0","0","488919","144364927","3","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T20:04:13","2024-10-14T20:06:59","false"
"c5a.24xlarge","x1e.xlarge","30973","497422694","2025394","1797085","0","8188739","0","605238","0","0","0","605238","175250550","4","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:12:09","2024-10-14T19:15:23","true"
"c5.9xlarge","m5a.xlarge","10755","482362288","1181836","1071092","0","5534590","0","505724","0","0","0","505724","146917915","4","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:24:40","2024-10-14T20:27:28","false"
"c5.xlarge","r4.xlarge","1093","460770571","235270012","235196527","0","3352166","0","486481","0","0","0","486481","140211775","9","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:56:08","2024-10-14T19:58:39","false"
"c5d.9xlarge","c6a.xlarge","8231","482426851","1251321","1137901","0","5534910","0","505712","0","0","0","505712","144488724","6","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T20:14:17","2024-10-14T20:17:01","false"
"m4.16xlarge","c5.xlarge","27499","491532556","1730411","1512239","0","7224871","0","541371","0","0","0","541371","156394147","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:38:38","2024-10-14T19:41:37","true"
"h1.2xlarge","r4.xlarge","2402","472910624","1477835","1347941","0","3486029","0","488913","0","0","0","488913","141591258","6","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:56:04","2024-10-14T18:58:46","true"
"h1.16xlarge","x1e.8xlarge","24490","491673622","1719778","1515833","0","7294426","0","541367","0","0","0","541367","156964028","4","2024-10-14T18:23:04","2024-10-14T18:31:29","2024-10-14T19:29:57","2024-10-14T19:32:55","true"
"m4.xlarge","c6i.16xlarge","869","467207267","11570670","11477750","0","3716502","0","486483","0","0","0","486483","140456802","12","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:52:00","2024-10-14T18:54:41","true"
"c5.xlarge","c6i.xlarge","1093","460770571","235270012","235196527","0","3352166","0","486481","0","0","0","486481","139171801","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:56:08","2024-10-14T19:58:39","true"
"r4.xlarge","c6a.xlarge","1293","471319704","1698167","1589977","0","3532680","0","486452","0","0","0","486452","139444744","2","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:04:10","2024-10-14T19:06:42","false"
"r4.xlarge","x1e.8xlarge","1293","471319704","1698167","1589977","0","3532680","0","486452","0","0","0","486452","140248212","4","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T19:04:10","2024-10-14T19:06:42","true"
"h1.2xlarge","m5a.8xlarge","2402","472910624","1477835","1347941","0","3486029","0","488913","0","0","0","488913","141771351","5","2024-10-14T18:23:03","2024-10-14T18:31:29","2024-10-14T18:56:04","2024-10-14T18:58:46","true"
