"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"c4.8xlarge","m5a.large","92","224510","14951","2218","0","5774","0","936","0","0","0","936","80429","9","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:07:44","2024-09-03T14:08:00","true"
"h1.16xlarge","c5.9xlarge","160","230875","14581","2974","0","5774","0","936","0","0","0","936","108964","10","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:10:45","2024-09-03T14:11:02","true"
"m4.large","c6a.24xlarge","121","209572","12632","2388","0","5774","0","936","0","0","0","936","83490","5","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:56:39","2024-09-03T13:56:54","true"
"r4.8xlarge","c6i.large","154","233997","13842","2967","0","5774","0","936","0","0","0","936","58489","3","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:15:32","2024-09-03T14:15:47","true"
"m5a.large","m5zn.6xlarge","234","209856","18585","4267","0","5774","0","935","0","0","0","935","66926","13","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T13:40:16","2024-09-03T13:44:42","false"
"h1.16xlarge","c6a.24xlarge","160","230875","14581","2974","0","5774","0","936","0","0","0","936","52259","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:10:45","2024-09-03T14:11:01","true"
"r4.8xlarge","c6a.large","154","233997","13842","2967","0","5774","0","936","0","0","0","936","61215","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:15:32","2024-09-03T14:15:47","false"
"h1.2xlarge","m5a.2xlarge","165","217014","15107","2862","0","5774","0","936","0","0","0","936","181794","9","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:58:08","2024-09-03T13:58:23","true"
"c4.8xlarge","c6a.large","92","224510","14951","2218","0","5774","0","936","0","0","0","936","61803","7","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:07:44","2024-09-03T14:07:59","true"
"m4.large","c5.9xlarge","121","209572","12632","2388","0","5774","0","936","0","0","0","936","92483","11","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:56:39","2024-09-03T13:56:54","true"
"m4.16xlarge","x1e.8xlarge","141","245125","15410","2948","0","5774","0","937","0","0","0","937","78022","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:13:54","2024-09-03T14:14:09","true"
"m5a.8xlarge","x1e.xlarge","303","229109","18165","4485","0","5774","0","936","0","0","0","936","52509","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:47:41","2024-09-03T13:47:56","false"
"m5a.8xlarge","m5a.large","303","229109","18165","4485","0","5774","0","936","0","0","0","936","71896","9","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T13:47:41","2024-09-03T13:47:56","true"
"m5a.large","r4.16xlarge","234","209856","18585","4267","0","5774","0","935","0","0","0","935","66907","6","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T13:40:16","2024-09-03T13:44:42","false"
"c5d.9xlarge","h1.16xlarge","101","230852","15452","2725","0","5776","0","937","0","0","0","937","69427","5","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:26:49","2024-09-03T14:27:04","false"
"c6a.24xlarge","h1.16xlarge","332","211455","14801","2549","0","5774","0","936","0","0","0","936","75092","6","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:06:03","2024-09-03T14:06:21","false"
"m4.16xlarge","m5a.8xlarge","141","245125","15410","2948","0","5774","0","937","0","0","0","937","85814","8","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:13:54","2024-09-03T14:14:09","false"
"r4.large","c5.9xlarge","189","222137","16425","3066","0","5774","0","935","0","0","0","935","111387","10","2024-09-03T13:39:39","2024-09-03T13:39:47","2024-09-03T14:01:13","2024-09-03T14:01:28","true"
"m5n.large","i3.large","117","196038","16067","2387","0","5776","0","937","0","0","0","937","110545","9","2024-09-03T13:39:39","2024-09-03T13:39:48","2024-09-03T14:21:57","2024-09-03T14:22:13","false"
