"source","destination","freezing_time(us)","frozen_time(us)","memory_dump_time(us)","memory_write_time(us)","irmap_resolve_time(us)","memory_pages_scanned(dec)","memory_pages_skipped_from_parent(dec)","memory_pages_written(dec)","lazy_memory_pages(dec)","pages_compared(dec)","pages_skipped_cow(dec)","pages_restored(dec)","restore_time(us)","forking_time(us)","start_checkpoint","end_checkpoint","start_restore","end_restore","migration_success"
"r4.16xlarge","m5n.large","164","285889","23094","2866","0","4509","0","914","0","0","0","914","55740","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:51:26","2024-08-28T15:51:41","true"
"c6a.large","c5.9xlarge","123","207754","20444","2522","0","4510","0","915","0","0","0","915","70770","4","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:29:13","2024-08-28T15:29:30","true"
"m5a.2xlarge","h1.2xlarge","205","234272","20835","4179","0","4509","0","914","0","0","0","914","64495","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:19:44","2024-08-28T15:20:04","true"
"h1.8xlarge","r4.large","164","233055","20612","2760","0","4509","0","914","0","0","0","914","74266","7","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:41","2024-08-28T15:43:59","true"
"m5a.8xlarge","c6i.16xlarge","302","249099","24451","4396","0","4509","0","915","0","0","0","915","78240","80","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:21:27","2024-08-28T15:21:44","true"
"m5a.8xlarge","c5d.9xlarge","302","249099","24451","4396","0","4509","0","915","0","0","0","915","63324","3","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:21:27","2024-08-28T15:21:44","true"
"i3.large","x1e.8xlarge","179","216277","13420","2905","0","4509","0","915","0","0","0","915","64459","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:37:38","2024-08-28T15:37:54","true"
"c5.9xlarge","m5a.large","175","267182","24376","2788","0","4509","0","915","0","0","0","915","72094","9","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T16:04:28","2024-08-28T16:04:43","false"
"x1e.xlarge","m5zn.6xlarge","168","246859","22584","3260","0","4509","0","914","0","0","0","914","79146","19","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:34:24","2024-08-28T15:34:41","true"
"m5a.2xlarge","c5.9xlarge","205","234272","20835","4179","0","4509","0","914","0","0","0","914","72083","10","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:19:45","2024-08-28T15:20:04","true"
"c5a.large","m4.large","158","226212","19992","3017","0","4509","0","916","0","0","0","916","89901","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:23:14","2024-08-28T15:27:44","true"
"c5.large","r4.large","95","198886","19664","2214","0","4510","0","914","0","0","0","914","66110","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:54:43","2024-08-28T15:54:59","false"
"c5a.24xlarge","r4.8xlarge","336","257753","15917","3032","0","4509","0","915","0","0","0","915","87726","8","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:39:14","2024-08-28T15:39:29","true"
"h1.8xlarge","r4.16xlarge","164","233055","20612","2760","0","4509","0","914","0","0","0","914","80123","7","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:43:41","2024-08-28T15:43:59","true"
"i3.large","c5d.9xlarge","179","216277","13420","2905","0","4509","0","915","0","0","0","915","72675","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:37:38","2024-08-28T15:37:53","true"
"h1.16xlarge","r4.8xlarge","169","255988","21324","2977","0","4509","0","915","0","0","0","915","90194","8","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:45:13","2024-08-28T15:45:28","true"
"m5.large","m4.large","108","241411","13659","2273","0","4509","0","916","0","0","0","916","162931","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:57:57","2024-08-28T15:58:12","false"
"c6i.large","m5zn.6xlarge","109","210769","12430","1765","0","4509","0","915","0","0","0","915","69900","4","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:53:04","2024-08-28T15:53:19","true"
"m5a.8xlarge","m5.large","302","249099","24451","4396","0","4509","0","915","0","0","0","915","53859","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:21:27","2024-08-28T15:21:44","true"
"x1e.xlarge","h1.8xlarge","168","246859","22584","3260","0","4509","0","914","0","0","0","914","68216","6","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:34:23","2024-08-28T15:34:41","true"
"c5.9xlarge","m5zn.6xlarge","175","267182","24376","2788","0","4509","0","915","0","0","0","915","88423","11","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T16:04:28","2024-08-28T16:04:43","true"
"c6i.large","h1.16xlarge","109","210769","12430","1765","0","4509","0","915","0","0","0","915","141251","5","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:53:03","2024-08-28T15:53:19","false"
"x1e.8xlarge","r4.large","169","246176","23515","3336","0","4510","0","914","0","0","0","914","82134","8","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","true"
"m5a.8xlarge","i3.large","302","249099","24451","4396","0","4509","0","915","0","0","0","915","67755","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:21:27","2024-08-28T15:21:44","true"
"r4.8xlarge","m5zn.6xlarge","188","273668","22965","2925","0","4509","0","915","0","0","0","915","144516","11","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:49:51","2024-08-28T15:50:06","true"
"i3.large","m5zn.6xlarge","179","216277","13420","2905","0","4509","0","915","0","0","0","915","95832","3","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:37:38","2024-08-28T15:37:53","true"
"m5n.large","m5a.large","110","231131","19768","2331","0","4510","0","915","0","0","0","915","94683","8","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:56:21","2024-08-28T15:56:36","false"
"m5n.large","m4.16xlarge","110","231131","19768","2331","0","4510","0","915","0","0","0","915","107737","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:56:21","2024-08-28T15:56:36","false"
"c5.9xlarge","i3.large","175","267182","24376","2788","0","4509","0","915","0","0","0","915","84568","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T16:04:28","2024-08-28T16:04:43","false"
"m4.16xlarge","m5n.large","174","241377","16981","2874","0","4509","0","915","0","0","0","915","57425","4","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:48:16","2024-08-28T15:48:31","true"
"h1.2xlarge","c5d.9xlarge","171","230160","15797","2862","0","4510","0","914","0","0","0","914","52345","10","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:32:39","2024-08-28T15:33:03","true"
"m4.large","m4.16xlarge","124","210289","28590","2462","0","4509","0","914","0","0","0","914","70279","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:30:54","2024-08-28T15:31:14","true"
"c6i.16xlarge","m5zn.6xlarge","137","243699","15212","1615","0","4509","0","915","0","0","0","915","399800","11","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:59:33","2024-08-28T15:59:48","true"
"r4.8xlarge","c6a.24xlarge","188","273668","22965","2925","0","4509","0","915","0","0","0","915","134508","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:49:51","2024-08-28T15:50:06","false"
"x1e.8xlarge","x1e.xlarge","169","246176","23515","3336","0","4510","0","914","0","0","0","914","107306","5","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:46:41","2024-08-28T15:46:56","true"
"i3.large","c4.8xlarge","179","216277","13420","2905","0","4509","0","915","0","0","0","915","56192","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:37:38","2024-08-28T15:37:53","true"
"c5.large","m4.16xlarge","95","198886","19664","2214","0","4510","0","914","0","0","0","914","135840","7","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:54:43","2024-08-28T15:54:59","false"
"m5a.large","c6i.large","215","236799","21982","4315","0","4509","0","915","0","0","0","915","62520","8","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:17:59","2024-08-28T15:18:21","true"
"m4.16xlarge","r4.8xlarge","174","241377","16981","2874","0","4509","0","915","0","0","0","915","84596","8","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:48:16","2024-08-28T15:48:31","true"
"h1.16xlarge","x1e.8xlarge","169","255988","21324","2977","0","4509","0","915","0","0","0","915","63156","6","2024-08-28T15:17:17","2024-08-28T15:17:26","2024-08-28T15:45:13","2024-08-28T15:45:28","true"
"c5.9xlarge","c4.8xlarge","175","267182","24376","2788","0","4509","0","915","0","0","0","915","73611","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T16:04:28","2024-08-28T16:04:43","false"
"m5a.large","m5a.2xlarge","215","236799","21982","4315","0","4509","0","915","0","0","0","915","70887","8","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:17:59","2024-08-28T15:18:21","true"
"m4.16xlarge","m5.large","174","241377","16981","2874","0","4509","0","915","0","0","0","915","59015","4","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:48:16","2024-08-28T15:48:31","true"
"m4.16xlarge","x1e.8xlarge","174","241377","16981","2874","0","4509","0","915","0","0","0","915","79684","8","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:48:16","2024-08-28T15:48:31","true"
"c6i.16xlarge","h1.8xlarge","137","243699","15212","1615","0","4509","0","915","0","0","0","915","288027","5","2024-08-28T15:17:16","2024-08-28T15:17:26","2024-08-28T15:59:33","2024-08-28T15:59:48","false"
"x1e.xlarge","m5.large","168","246859","22584","3260","0","4509","0","914","0","0","0","914","53233","4","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:34:23","2024-08-28T15:34:41","true"
"x1e.xlarge","c6i.large","168","246859","22584","3260","0","4509","0","914","0","0","0","914","87110","2","2024-08-28T15:17:17","2024-08-28T15:17:27","2024-08-28T15:34:23","2024-08-28T15:34:41","true"
"m5a.large","c5.9xlarge","215","236799","21982","4315","0","4509","0","915","0","0","0","915","98074","10","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:18:01","2024-08-28T15:18:21","true"
"i3.large","m4.large","179","216277","13420","2905","0","4509","0","915","0","0","0","915","77556","6","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:37:38","2024-08-28T15:37:53","true"
"r4.16xlarge","c5d.9xlarge","164","285889","23094","2866","0","4509","0","914","0","0","0","914","55936","4","2024-08-28T15:17:16","2024-08-28T15:17:27","2024-08-28T15:51:26","2024-08-28T15:51:41","true"
